profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
psychologist,M,available,1,1,0.5690563917160034,0.5690563917160034
psychologist,M,hypnosis,1,1,0.5646753087639809,0.5646753087639809
psychologist,M,strategies,1,1,0.5614514350891113,0.5614514350891113
psychologist,M,takes,1,1,0.5608916878700256,0.5608916878700256
psychologist,M,parenting,1,1,0.5504366755485535,0.5504366755485535
psychologist,M,extensively,1,1,0.5494639873504639,0.5494639873504639
psychologist,M,consultation,1,1,0.5415051579475403,0.5415051579475403
psychologist,M,behaviour,1,1,0.5301411598920822,0.5301411598920822
psychologist,M,introduction,1,1,0.5294893383979797,0.5294893383979797
psychologist,M,illustrates,1,1,0.5285001993179321,0.5285001993179321
psychologist,M,âģľthe,1,1,0.5269740764051676,0.5269740764051676
psychologist,M,psycho-educational,1,1,0.5229723807424307,0.5229723807424307
psychologist,M,jung,1,1,0.5203433036804199,0.5203433036804199
psychologist,M,disorders,1,1,0.5177916884422302,0.5177916884422302
psychologist,M,committee,1,1,0.49938905239105225,0.49938905239105225
psychologist,M,personality,1,1,0.49665671586990356,0.49665671586990356
psychologist,M,chesterton,1,1,0.49432507902383804,0.49432507902383804
psychologist,M,evaluate,1,1,0.4837973117828369,0.4837973117828369
psychologist,M,leadership,1,1,0.4801298975944519,0.4801298975944519
psychologist,M,emdr,1,1,0.4734654873609543,0.4734654873609543
psychologist,M,university,1,1,0.4717786908149719,0.4717786908149719
psychologist,M,serves,1,1,0.46767953038215637,0.46767953038215637
psychologist,M,inc,1,1,0.4611300230026245,0.4611300230026245
psychologist,M,skills,1,1,0.4577707350254059,0.4577707350254059
psychologist,M,âģĵ,1,1,0.4572316110134125,0.4572316110134125
psychologist,M,hyperactivity,1,1,0.45223820209503174,0.45223820209503174
psychologist,M,psychopaths,1,1,0.4507247880101204,0.4507247880101204
psychologist,M,abuse,1,1,0.44844555854797363,0.44844555854797363
psychologist,M,self-depreciating,1,1,0.4427655339241028,0.4427655339241028
psychologist,M,couples,1,1,0.4418689012527466,0.4418689012527466
psychologist,M,one-to-one,1,1,0.4398110657930374,0.4398110657930374
psychologist,M,interviewing,1,1,0.4383462965488434,0.4383462965488434
psychologist,M,test,1,1,0.43795543909072876,0.43795543909072876
psychologist,M,solve,1,1,0.42828962206840515,0.42828962206840515
psychologist,M,assistance,1,1,0.4276302009820938,0.4276302009820938
psychologist,M,coaching,1,1,0.42232829332351685,0.42232829332351685
psychologist,M,development,1,1,0.421373188495636,0.421373188495636
psychologist,M,develop,1,1,0.4181704819202423,0.4181704819202423
psychologist,M,neurological,1,1,0.40929797291755676,0.40929797291755676
psychologist,M,focuses,1,1,0.4089418649673462,0.4089418649673462
psychologist,M,women's,1,1,0.40880464762449265,0.40880464762449265
psychologist,M,discusses,1,1,0.40655970573425293,0.40655970573425293
psychologist,M,internationally,1,1,0.3974557239562273,0.3974557239562273
psychologist,M,designed,1,1,0.3957656919956207,0.3957656919956207
psychologist,M,adult,1,1,0.38587987422943115,0.38587987422943115
psychologist,M,adolescence,1,1,0.38289129734039307,0.38289129734039307
psychologist,M,improve,1,1,0.3825240135192871,0.3825240135192871
psychologist,M,reactions,1,1,0.3814752697944641,0.3814752697944641
psychologist,M,used,1,1,0.3801584243774414,0.3801584243774414
psychologist,M,brought,1,1,0.37873348593711853,0.37873348593711853
psychologist,M,theories,1,1,0.3763650357723236,0.3763650357723236
psychologist,M,programs,1,1,0.3723888695240021,0.3723888695240021
psychologist,M,acceptance,1,1,0.37184977531433105,0.37184977531433105
psychologist,M,evaluations,1,1,0.3708399534225464,0.3708399534225464
psychologist,M,australian,1,1,0.3700530529022217,0.3700530529022217
psychologist,M,moods,1,1,0.3655388876795769,0.3655388876795769
psychologist,M,justin,1,1,0.3652833104133606,0.3652833104133606
psychologist,M,explored,1,1,0.3640361428260803,0.3640361428260803
psychologist,M,parental,1,1,0.3573082387447357,0.3573082387447357
psychologist,M,think,1,1,0.3541845679283142,0.3541845679283142
psychologist,M,member,1,1,0.3504928946495056,0.3504928946495056
psychologist,M,transitions,1,1,0.34600263833999634,0.34600263833999634
psychologist,M,writes,1,1,0.3409322500228882,0.3409322500228882
software engineer,F,javascript,1,1,3.242169164121151,3.242169164121151
software engineer,F,systems,2,2,1.105712078511715,2.21142415702343
software engineer,F,android,2,2,0.8886178955435753,1.7772357910871506
software engineer,F,css,1,1,1.745494306087494,1.745494306087494
software engineer,F,team,2,2,0.7225291430950165,1.445058286190033
software engineer,F,software,2,2,0.567685604095459,1.135371208190918
software engineer,F,sdks,1,1,1.081287320703268,1.081287320703268
software engineer,F,engineer,2,2,0.5030965358018875,1.006193071603775
software engineer,F,web,1,1,0.9826896786689758,0.9826896786689758
software engineer,F,kafka,1,1,0.8481361865997314,0.8481361865997314
software engineer,F,engineering,1,1,0.8266191482543945,0.8266191482543945
software engineer,F,ibm,1,1,0.7829656600952148,0.7829656600952148
software engineer,F,apache,1,1,0.7366793751716614,0.7366793751716614
software engineer,F,making,1,1,0.7239846885204315,0.7239846885204315
software engineer,F,scalable,1,1,0.7141942381858826,0.7141942381858826
software engineer,F,engineers,1,1,0.7110273241996765,0.7110273241996765
software engineer,F,node.js,1,1,0.7067267894744873,0.7067267894744873
software engineer,F,designs,1,1,0.6911168098449707,0.6911168098449707
software engineer,F,pipelines,1,1,0.6801261901855469,0.6801261901855469
software engineer,F,tools,1,1,0.6702972650527954,0.6702972650527954
software engineer,F,writes,1,1,0.6310775279998779,0.6310775279998779
software engineer,F,advocate,1,1,0.6256070137023926,0.6256070137023926
software engineer,F,developer,1,1,0.620702788233757,0.620702788233757
software engineer,F,college,1,1,0.5221173465251923,0.5221173465251923
software engineer,F,works,1,1,0.5070475935935974,0.5070475935935974
software engineer,F,apps,1,1,0.4540364742279053,0.4540364742279053
software engineer,F,joined,1,1,0.4333246946334839,0.4333246946334839
software engineer,F,technology,1,1,0.4045400768518448,0.4045400768518448
software engineer,F,artificial,1,1,0.4015897512435913,0.4015897512435913
software engineer,F,began,1,1,0.31686562299728394,0.31686562299728394
software engineer,M,software,18,12,0.7279430342217287,13.102974615991116
software engineer,M,engineering,9,9,0.7982293773028586,7.184064395725727
software engineer,M,development,7,6,0.6649425604513713,4.654597923159599
software engineer,M,devops,2,2,2.2064870446920395,4.412974089384079
software engineer,M,applications,5,5,0.8542845048010349,4.271422524005175
software engineer,M,computer,5,5,0.7903522968292236,3.951761484146118
software engineer,M,programming,3,3,1.2952560285727184,3.885768085718155
software engineer,M,java/c/c,1,1,3.802071660757065,3.802071660757065
software engineer,M,code,3,3,1.185832042247057,3.557496126741171
software engineer,M,currently,6,6,0.523580069343249,3.141480416059494
software engineer,M,application,4,4,0.7803285196423531,3.1213140785694122
software engineer,M,websphere,3,3,1.021417995293935,3.0642539858818054
software engineer,M,intel,3,2,0.9105927149454752,2.731778144836426
software engineer,M,developer,3,2,0.8880505363146464,2.664151608943939
software engineer,M,kernel,2,2,1.2877811938524246,2.5755623877048492
software engineer,M,passion,4,4,0.6167666614055634,2.4670666456222534
software engineer,M,platform,2,2,1.2266398817300797,2.4532797634601593
software engineer,M,working,4,4,0.5488924905657768,2.1955699622631073
software engineer,M,developers,3,3,0.7107644478480021,2.1322933435440063
software engineer,M,php,3,3,0.7073037450512251,2.121911235153675
software engineer,M,apache,3,2,0.697720338900884,2.093161016702652
software engineer,M,algorithm,1,1,1.9402388334274292,1.9402388334274292
software engineer,M,performance,3,2,0.6223969459533691,1.8671908378601074
software engineer,M,algorithms,2,2,0.9246181007474661,1.8492362014949322
software engineer,M,prior,2,2,0.9211824536323547,1.8423649072647095
software engineer,M,enjoys,2,2,0.8643546104431152,1.7287092208862305
software engineer,M,joining,2,2,0.8466590642929077,1.6933181285858154
software engineer,M,data,1,1,1.523150384426117,1.523150384426117
software engineer,M,machine-learning,2,2,0.6552209127694368,1.3104418255388737
software engineer,M,focus,2,2,0.6544967293739319,1.3089934587478638
software engineer,M,learning,2,2,0.6408383958041668,1.2816767916083336
software engineer,M,javascript,1,1,1.2722289115190506,1.2722289115190506
software engineer,M,warfare,1,1,1.236943781375885,1.236943781375885
software engineer,M,team,2,2,0.5674820076674223,1.1349640153348446
software engineer,M,perl,1,1,1.1092209070920944,1.1092209070920944
software engineer,M,adobe,1,1,1.1029213070869446,1.1029213070869446
software engineer,M,back-end,1,1,1.1018661241978407,1.1018661241978407
software engineer,M,erich,1,1,1.101647675037384,1.101647675037384
software engineer,M,yahoo,2,2,0.5451555550098419,1.0903111100196838
software engineer,M,techniques,2,2,0.5344185419380665,1.068837083876133
software engineer,M,state-of-the-art,1,1,0.9877889044582844,0.9877889044582844
software engineer,M,web-based,1,1,0.9582208842039108,0.9582208842039108
software engineer,M,invention,1,1,0.9376752525568008,0.9376752525568008
software engineer,M,backpacking,1,1,0.9373262822628021,0.9373262822628021
software engineer,M,project,2,1,0.4648638553917408,0.9297277107834816
software engineer,M,community,1,1,0.9202536344528198,0.9202536344528198
software engineer,M,teams,1,1,0.9129489064216614,0.9129489064216614
software engineer,M,technology,1,1,0.9005087465047836,0.9005087465047836
software engineer,M,mozilla,1,1,0.8809524774551392,0.8809524774551392
software engineer,M,seconds,1,1,0.8593556433916092,0.8593556433916092
software engineer,M,facebook,1,1,0.8587226867675781,0.8587226867675781
software engineer,M,subsystems,1,1,0.8477432746440172,0.8477432746440172
software engineer,M,technical,1,1,0.8407520055770874,0.8407520055770874
software engineer,M,skills,1,1,0.8381760120391846,0.8381760120391846
software engineer,M,hosting,1,1,0.8337495923042297,0.8337495923042297
software engineer,M,pdf.js,1,1,0.7863635942339897,0.7863635942339897
software engineer,M,starting,1,1,0.7847735285758972,0.7847735285758972
software engineer,M,search'swebmap,1,1,0.7803199291229248,0.7803199291229248
software engineer,M,building,1,1,0.7719515562057495,0.7719515562057495
software engineer,M,design,1,1,0.7660765498876572,0.7660765498876572
software engineer,M,works,1,1,0.7534332275390625,0.7534332275390625
software engineer,M,professional,1,1,0.7131162285804749,0.7131162285804749
software engineer,M,developed,1,1,0.7120577096939087,0.7120577096939087
software engineer,M,browsers,1,1,0.7107440009713173,0.7107440009713173
software engineer,M,front-end,1,1,0.7100385650992393,0.7100385650992393
software engineer,M,diverse,1,1,0.709116518497467,0.709116518497467
software engineer,M,tech,1,1,0.7045776844024658,0.7045776844024658
software engineer,M,http://crayfishden.net,1,1,0.7022409439086914,0.7022409439086914
software engineer,M,knowledge,1,1,0.6908368766307831,0.6908368766307831
software engineer,M,rescale,1,1,0.6867420673370361,0.6867420673370361
software engineer,M,created,1,1,0.6754471659660339,0.6754471659660339
software engineer,M,webassembly,1,1,0.6577709913253784,0.6577709913253784
software engineer,M,technological,1,1,0.6576212644577026,0.6576212644577026
software engineer,M,graduated,1,1,0.6555477380752563,0.6555477380752563
software engineer,M,java,1,1,0.6481898985803127,0.6481898985803127
software engineer,M,hacking,1,1,0.6464250683784485,0.6464250683784485
software engineer,M,companies,1,1,0.6344340443611145,0.6344340443611145
software engineer,M,sharing,1,1,0.632459282875061,0.632459282875061
software engineer,M,pipeline,1,1,0.6298816800117493,0.6298816800117493
software engineer,M,masterâģļs,1,1,0.6162454932928085,0.6162454932928085
software engineer,M,duty,1,1,0.6072326898574829,0.6072326898574829
software engineer,M,projects,1,1,0.5978846549987793,0.5978846549987793
software engineer,M,systems,1,1,0.5961141288280487,0.5961141288280487
software engineer,M,drm,1,1,0.5937303304672241,0.5937303304672241
software engineer,M,scientist,1,1,0.5910145044326782,0.5910145044326782
software engineer,M,solving,1,1,0.5877906978130341,0.5877906978130341
software engineer,M,paradigms,1,1,0.5729670599102974,0.5729670599102974
software engineer,M,linux,1,1,0.5676920413970947,0.5676920413970947
software engineer,M,degrees,1,1,0.5624370574951172,0.5624370574951172
software engineer,M,upgrades,1,1,0.5605020076036453,0.5605020076036453
software engineer,M,analyzer,1,1,0.5555867105722427,0.5555867105722427
software engineer,M,engineer,1,1,0.5496983528137207,0.5496983528137207
software engineer,M,university,1,1,0.5487929582595825,0.5487929582595825
software engineer,M,job,1,1,0.5473465323448181,0.5473465323448181
software engineer,M,users,1,1,0.5435712859034538,0.5435712859034538
software engineer,M,openstack,1,1,0.5377452969551086,0.5377452969551086
software engineer,M,lifecycle,1,1,0.5235614031553268,0.5235614031553268
software engineer,M,âģļs,1,1,0.517794169485569,0.517794169485569
software engineer,M,security,1,1,0.5142890810966492,0.5142890810966492
software engineer,M,saurabh,1,1,0.5077114999294281,0.5077114999294281
software engineer,M,college,1,1,0.5023359749466181,0.5023359749466181
software engineer,M,google,1,1,0.5006440281867981,0.5006440281867981
software engineer,M,domains,1,1,0.49633605033159256,0.49633605033159256
software engineer,M,role,1,1,0.4954782724380493,0.4954782724380493
software engineer,M,ankit,1,1,0.4885608181357384,0.4885608181357384
software engineer,M,web,1,1,0.4836891293525696,0.4836891293525696
software engineer,M,games,1,1,0.47985459864139557,0.47985459864139557
software engineer,M,microsoft,1,1,0.476882204413414,0.476882204413414
software engineer,M,passionate,1,1,0.4685995280742645,0.4685995280742645
software engineer,M,docker,1,1,0.4608510658144951,0.4608510658144951
software engineer,M,aix,1,1,0.45849963277578354,0.45849963277578354
software engineer,M,language,1,1,0.45570093393325806,0.45570093393325806
software engineer,M,app,1,1,0.4395679235458374,0.4395679235458374
software engineer,M,science,1,1,0.4313674569129944,0.4313674569129944
software engineer,M,hardware,1,1,0.4291626885533333,0.4291626885533333
software engineer,M,choreographer,1,1,0.4222402721643448,0.4222402721643448
software engineer,M,hopes,1,1,0.4221344590187073,0.4221344590187073
software engineer,M,features,1,1,0.42197930812835693,0.42197930812835693
software engineer,M,workflow,1,1,0.4187788553535938,0.4187788553535938
software engineer,M,processing,1,1,0.41051847860217094,0.41051847860217094
software engineer,M,evangelist,1,1,0.40919049084186554,0.40919049084186554
software engineer,M,authentication,1,1,0.40672171115875244,0.40672171115875244
software engineer,M,services,1,1,0.40625086426734924,0.40625086426734924
software engineer,M,masters,1,1,0.39913129806518555,0.39913129806518555
software engineer,M,focuses,1,1,0.3937789499759674,0.3937789499759674
software engineer,M,fabrizio,1,1,0.38918033242225647,0.38918033242225647
software engineer,M,studios,1,1,0.3867385536432266,0.3867385536432266
software engineer,M,jquery,1,1,0.3850083462893963,0.3850083462893963
software engineer,M,libvirt,1,1,0.38235264271497726,0.38235264271497726
software engineer,M,angularjs,1,1,0.3809499591588974,0.3809499591588974
software engineer,M,testing,1,1,0.3785466402769089,0.3785466402769089
software engineer,M,developing,1,1,0.37750041484832764,0.37750041484832764
software engineer,M,node.js,1,1,0.3716789544560015,0.3716789544560015
software engineer,M,optimized,1,1,0.3678141236305237,0.3678141236305237
software engineer,M,codemine,1,1,0.364889457821846,0.364889457821846
software engineer,M,android,1,1,0.3638867735862732,0.3638867735862732
software engineer,M,use,1,1,0.360367089509964,0.360367089509964
software engineer,M,playing,1,1,0.35149216651916504,0.35149216651916504
software engineer,M,âģľbewildering,1,1,0.33547019958496094,0.33547019958496094
software engineer,M,others,1,1,0.3308885842561722,0.3308885842561722
software engineer,M,likes,1,1,0.3270309567451477,0.3270309567451477
software engineer,M,years,1,1,0.30514517426490784,0.30514517426490784
software engineer,M,acceleration,1,1,0.29264843463897705,0.29264843463897705
